epoch,loss,val_loss
0,0.1560402363538742,0.05244653671979904
1,0.03847135230898857,0.028303440660238266
2,0.024843940511345863,0.022001422941684723
3,0.01925775781273842,0.017394868656992912
4,0.016480641439557076,0.014537664130330086
5,0.014393513090908527,0.01444845087826252
6,0.012561099603772163,0.011509884148836136
7,0.011533238925039768,0.010766194202005863
8,0.01072447095066309,0.01010105200111866
9,0.010352634824812412,0.008760089986026287
10,0.009776310995221138,0.009826180525124073
11,0.00887267291545868,0.008043009787797928
12,0.008586482144892216,0.009187143296003342
13,0.008421446196734905,0.00872290413826704
14,0.008372986689209938,0.007527760695666075
15,0.007581524550914764,0.007269721943885088
16,0.0073797148652374744,0.006998040247708559
17,0.00744828162714839,0.007830423302948475
18,0.006887682247906923,0.009189698845148087
19,0.007127081975340843,0.006311735603958368
20,0.006394776050001383,0.006342803128063679
21,0.006253021769225597,0.0056295632384717464
22,0.006527144927531481,0.006753175053745508
23,0.006062750704586506,0.007390488404780626
24,0.006556283216923475,0.0057810889557003975
25,0.0056022354401648045,0.004935205448418856
26,0.005574224051088095,0.005560287274420261
27,0.005348898936063051,0.0059837219305336475
28,0.005503728054463863,0.006248310673981905
29,0.0053731962107121944,0.004859865177422762
30,0.0049954792484641075,0.0043134791776537895
31,0.005095878150314093,0.004478100687265396
32,0.004714548587799072,0.004867698065936565
33,0.004594223108142614,0.005225580185651779
34,0.00488467188552022,0.004380193538963795
35,0.004428727552294731,0.003940613940358162
36,0.004502906929701567,0.0038934347685426474
37,0.0045247748494148254,0.004318836610764265
38,0.004339544102549553,0.00428082887083292
39,0.0043603419326245785,0.004156304523348808
40,0.003969796933233738,0.0038102157413959503
41,0.004213479347527027,0.0035758481826633215
42,0.004154891707003117,0.00513624120503664
43,0.004034750163555145,0.003684022231027484
44,0.0041611031629145145,0.003277700860053301
45,0.003749867668375373,0.0033040675334632397
46,0.004302580840885639,0.003756982274353504
47,0.00385478138923645,0.0036222334019839764
48,0.003638329217210412,0.004106053151190281
49,0.003875318681821227,0.0030603138729929924
50,0.003393189748749137,0.003403150010854006
51,0.0035284694749861956,0.003198907943442464
52,0.0036895566154271364,0.003944643773138523
53,0.003416487481445074,0.003514740616083145
54,0.0035044753458350897,0.00284051476046443
55,0.0033515875693410635,0.0034594808239489794
56,0.003329744329676032,0.002880411921069026
57,0.003431098535656929,0.004156908020377159
58,0.003808137495070696,0.0028935314621776342
59,0.003440404776483774,0.002704615006223321
60,0.0031350315548479557,0.0027797059156000614
61,0.0033194951247423887,0.002899237209931016
62,0.003411965211853385,0.003424262860789895
63,0.003108580596745014,0.0031753401271998882
64,0.0033540537115186453,0.002756255678832531
