epoch,loss,val_loss
0,0.17501728236675262,0.07632014900445938
1,0.07540559768676758,0.060708146542310715
2,0.0644611194729805,0.055131882429122925
3,0.06098836660385132,0.05151407793164253
4,0.05791601166129112,0.04920328035950661
5,0.054396118968725204,0.04702853038907051
6,0.053363699465990067,0.04559847712516785
7,0.050943538546562195,0.04494396597146988
8,0.05083252862095833,0.04444163292646408
9,0.049905650317668915,0.042786914855241776
10,0.04859760403633118,0.042028944939374924
11,0.04800586402416229,0.041677165776491165
12,0.046977218240499496,0.04087809473276138
13,0.04705210402607918,0.04054959863424301
14,0.046206288039684296,0.04016199707984924
15,0.04531633108854294,0.03963811695575714
16,0.044923122972249985,0.039183709770441055
17,0.04414072632789612,0.03882240131497383
18,0.04439540579915047,0.038828782737255096
19,0.043810706585645676,0.038574013859033585
20,0.043097056448459625,0.03798912093043327
21,0.04306599870324135,0.03834468498826027
22,0.04241538792848587,0.0377359502017498
23,0.042652033269405365,0.037361275404691696
24,0.04223572090268135,0.03692450001835823
25,0.04165571928024292,0.03772446885704994
26,0.04160529747605324,0.03729027882218361
27,0.04114651679992676,0.03698073700070381
28,0.04135047644376755,0.03678455948829651
29,0.04099838808178902,0.03609193488955498
30,0.040568090975284576,0.03637870028614998
31,0.040439214557409286,0.036346253007650375
32,0.03999735042452812,0.03597215190529823
33,0.04039384424686432,0.036100707948207855
34,0.040092919021844864,0.035615306347608566
