epoch,loss,val_loss
0,0.1598990559577942,0.06689102947711945
1,0.057201486080884933,0.04023408517241478
2,0.03905140608549118,0.030788788571953773
3,0.03011130541563034,0.024402601644396782
4,0.02487085573375225,0.021166188642382622
5,0.0212788674980402,0.018194837495684624
6,0.019271010532975197,0.015515517443418503
7,0.015886781737208366,0.013470699079334736
8,0.014277081936597824,0.01253391895443201
9,0.01320707332342863,0.011512331664562225
10,0.011614692397415638,0.010149121284484863
11,0.010623707436025143,0.009535210207104683
12,0.01006962638348341,0.00924029853194952
13,0.008942178450524807,0.008147473447024822
14,0.008984720334410667,0.007713450584560633
15,0.00811388436704874,0.0070513407699763775
16,0.007570302113890648,0.006586178671568632
17,0.007759270258247852,0.006564712151885033
18,0.006743038538843393,0.006618987303227186
19,0.006846308708190918,0.006318595260381699
20,0.006300023756921291,0.005953163839876652
21,0.006072495598345995,0.005194647237658501
22,0.005905855912715197,0.005341181065887213
23,0.005684822332113981,0.005670330952852964
24,0.005858659744262695,0.00558476522564888
25,0.005267868749797344,0.004843242932111025
26,0.005215322133153677,0.004753108602017164
27,0.005898334551602602,0.005028511863201857
28,0.004659318830817938,0.004387937486171722
29,0.004817696288228035,0.004172505345195532
30,0.00448388047516346,0.004001595079898834
31,0.00507098063826561,0.003900540294125676
32,0.004282243549823761,0.0037649378646165133
33,0.004124177619814873,0.0038110860623419285
34,0.004318541847169399,0.0037225503474473953
35,0.004100687801837921,0.003573535941541195
36,0.004275362938642502,0.0035356050357222557
37,0.0042846305295825005,0.00356522249057889
38,0.0037558702751994133,0.0036355990450829268
39,0.0038513645995408297,0.0033099516294896603
40,0.003811658127233386,0.0038491226732730865
41,0.0035175916273146868,0.0031700031831860542
42,0.0037930598482489586,0.0030251152347773314
43,0.003584416350349784,0.003345315810292959
44,0.003771105082705617,0.00465318514034152
45,0.003526956308633089,0.00329885957762599
46,0.0033078312408179045,0.0033237196039408445
47,0.0033460778649896383,0.003046208992600441
48,0.003274408169090748,0.003098390530794859
49,0.00348662119358778,0.0028465206269174814
50,0.0031887837685644627,0.002802798291668296
51,0.0033241116907447577,0.0029257978312671185
52,0.003475053934380412,0.0027587166987359524
53,0.002985918428748846,0.0030776956118643284
54,0.003072441555559635,0.0026702675968408585
55,0.00295367743819952,0.0026053069159388542
56,0.002945966087281704,0.002993954112753272
57,0.0029786652885377407,0.00329059106297791
58,0.0031778893899172544,0.002523249015212059
59,0.0030557087156921625,0.0033659744076430798
60,0.002812657505273819,0.00238179974257946
61,0.002776490990072489,0.002659294055774808
62,0.002992483787238598,0.0023863352835178375
63,0.0026862197555601597,0.004126851446926594
64,0.0028426116332411766,0.0034256235230714083
65,0.0029551428742706776,0.0025016155559569597
66,0.002973756054416299,0.005413323640823364
67,0.0028785266913473606,0.002582222456112504
68,0.002450399100780487,0.004242348950356245
69,0.002934803953394294,0.0023819608613848686
70,0.002804384334012866,0.004068446345627308
