epoch,loss,val_loss
0,0.19598007202148438,0.0926729142665863
1,0.06784260272979736,0.0501791313290596
2,0.04204250127077103,0.03624754771590233
3,0.03368540108203888,0.031352389603853226
4,0.029267851263284683,0.02592218853533268
5,0.025388548150658607,0.024236945435404778
6,0.02346317656338215,0.02188696339726448
7,0.021189965307712555,0.02061113901436329
8,0.020259268581867218,0.02047068066895008
9,0.019475018605589867,0.019406331703066826
10,0.01778656803071499,0.01689758710563183
11,0.017366597428917885,0.016425199806690216
12,0.016133470460772514,0.016164349392056465
13,0.015804124996066093,0.015594305470585823
14,0.015308905392885208,0.014458340592682362
15,0.01407194510102272,0.013807558454573154
16,0.0138419633731246,0.01342275645583868
17,0.012969723902642727,0.012582994997501373
18,0.01277998648583889,0.012410732917487621
19,0.012250763364136219,0.011953184381127357
20,0.01170644722878933,0.011953127570450306
21,0.011729871854186058,0.011698337271809578
22,0.01112520694732666,0.011022294871509075
23,0.011087489314377308,0.012093720957636833
24,0.010765023529529572,0.011009834706783295
25,0.010397357866168022,0.010215084999799728
26,0.010528486222028732,0.011082122102379799
27,0.01011953316628933,0.009682097472250462
28,0.010202202014625072,0.010067146271467209
29,0.009858730249106884,0.009975973516702652
30,0.009618677198886871,0.009489362128078938
31,0.009723497554659843,0.009935528039932251
32,0.00945074763149023,0.009142783470451832
33,0.00956850778311491,0.008983946405351162
34,0.009133915416896343,0.009920332580804825
35,0.00911474134773016,0.008822149597108364
36,0.009146402589976788,0.009709159843623638
37,0.009071439504623413,0.008680280297994614
