epoch,loss,val_loss
0,0.2517302632331848,0.19762162864208221
1,0.1954263597726822,0.1903993785381317
2,0.18931135535240173,0.18459030985832214
3,0.18415330350399017,0.17840038239955902
4,0.17967672646045685,0.17147783935070038
5,0.17152445018291473,0.16219112277030945
6,0.16105850040912628,0.15136870741844177
7,0.1507258266210556,0.14002875983715057
8,0.1429896354675293,0.13295504450798035
9,0.1374361664056778,0.1283426731824875
10,0.13243675231933594,0.12490767240524292
11,0.12910927832126617,0.12119795382022858
12,0.12533129751682281,0.11775253713130951
13,0.12190653383731842,0.11398828029632568
14,0.11797430366277695,0.11013616621494293
15,0.11301691830158234,0.10476496070623398
16,0.10950029641389847,0.10207932442426682
17,0.1053137481212616,0.0967559814453125
18,0.10229884833097458,0.0944715142250061
19,0.09891210496425629,0.0908561572432518
20,0.09605587273836136,0.08986920863389969
21,0.09370975941419601,0.08751367032527924
22,0.0921550840139389,0.08448231220245361
23,0.09103178977966309,0.0840698629617691
24,0.08924753218889236,0.08221256732940674
25,0.08755650371313095,0.08327886462211609
26,0.08635368943214417,0.08191937953233719
27,0.08572320640087128,0.0787757858633995
28,0.08557258546352386,0.07853996008634567
29,0.08423034846782684,0.0768599882721901
30,0.08280576020479202,0.07788624614477158
31,0.08230952173471451,0.07733404636383057
32,0.0819900706410408,0.07690834999084473
33,0.08204330503940582,0.07352112233638763
34,0.08091217279434204,0.07385695725679398
35,0.07976283878087997,0.07379734516143799
36,0.07929965853691101,0.07398981600999832
37,0.07942177355289459,0.07436591386795044
38,0.07953056693077087,0.07153496891260147
39,0.07871896773576736,0.07156581431627274
40,0.07742029428482056,0.07208172976970673
41,0.07710647583007812,0.07177118211984634
42,0.07724739611148834,0.07202067971229553
43,0.07746431231498718,0.06999648362398148
44,0.076870396733284,0.06962817907333374
45,0.07557526230812073,0.06968874484300613
46,0.07545462250709534,0.06922487169504166
47,0.07561241090297699,0.07129329442977905
48,0.07587525993585587,0.06829798221588135
49,0.07518535107374191,0.06750235706567764
50,0.07416247576475143,0.0686192661523819
51,0.07376714795827866,0.06927504390478134
52,0.07447116822004318,0.0697331428527832
53,0.07438850402832031,0.06695054471492767
54,0.07384297996759415,0.06600679457187653
55,0.07290378212928772,0.06710504740476608
56,0.07253719121217728,0.06857112050056458
57,0.07305197417736053,0.06859385967254639
58,0.07329773157835007,0.06576588749885559
59,0.07269889861345291,0.06520217657089233
60,0.07179532200098038,0.06553041189908981
61,0.0716019719839096,0.06660257279872894
62,0.07201561331748962,0.06803764402866364
63,0.07233495265245438,0.06445565819740295
64,0.07164766639471054,0.0642969161272049
65,0.07071223109960556,0.06483613699674606
66,0.07054341584444046,0.06631744652986526
67,0.07121368497610092,0.06687062233686447
68,0.07140758633613586,0.0636168122291565
69,0.07076331228017807,0.06328398734331131
70,0.06982186436653137,0.06439083069562912
71,0.06974507123231888,0.06535180658102036
72,0.07022789120674133,0.06643735617399216
73,0.07063863426446915,0.06274043768644333
74,0.06991764158010483,0.06253010779619217
75,0.06900336593389511,0.06362640112638474
76,0.06891276687383652,0.06449567526578903
