epoch,loss,val_loss
0,0.2426428347826004,0.11128011345863342
1,0.10352971404790878,0.07764407992362976
2,0.08347945660352707,0.06932733952999115
3,0.0763632282614708,0.0642274022102356
4,0.07211264967918396,0.060347773134708405
5,0.06748796254396439,0.05732639133930206
6,0.06506817042827606,0.055363964289426804
7,0.062364887446165085,0.05483303591609001
8,0.061366330832242966,0.053524360060691833
9,0.06001243740320206,0.05220272019505501
10,0.05829358845949173,0.05097941309213638
11,0.05761365965008736,0.05060404911637306
12,0.056581832468509674,0.050055116415023804
13,0.05628227815032005,0.0492340512573719
14,0.05561456456780434,0.04821392521262169
15,0.05489889159798622,0.048081111162900925
16,0.05419282615184784,0.04730186611413956
17,0.05364735424518585,0.047229550778865814
18,0.05384815111756325,0.0472891591489315
19,0.05324114114046097,0.04588053375482559
20,0.052496034651994705,0.04639042168855667
21,0.05211814120411873,0.04551493749022484
22,0.051672711968421936,0.04532897099852562
23,0.05170796811580658,0.04504081979393959
24,0.051504217088222504,0.04483414441347122
25,0.05072814226150513,0.044483598321676254
26,0.050430044531822205,0.04369141161441803
27,0.05004389211535454,0.043789636343717575
28,0.05014537274837494,0.043743908405303955
29,0.05003420636057854,0.04366233944892883
30,0.04950485751032829,0.043104637414216995
31,0.04918266460299492,0.04295658692717552
32,0.04888496920466423,0.04328122362494469
33,0.04900360107421875,0.042530033737421036
34,0.04866541549563408,0.0422276146709919
35,0.04823435842990875,0.042279645800590515
36,0.04791251942515373,0.041936811059713364
37,0.04780685529112816,0.04245802387595177
38,0.04802785813808441,0.04167095944285393
39,0.04766085371375084,0.041999224573373795
40,0.04723982512950897,0.0412144772708416
41,0.0470459908246994,0.04117005690932274
42,0.04683402180671692,0.04118792340159416
43,0.046875402331352234,0.04115690290927887
44,0.0465359166264534,0.04110770300030708
45,0.04628724977374077,0.040599167346954346
46,0.045945052057504654,0.040326863527297974
47,0.04578675702214241,0.04057741537690163
48,0.04596880450844765,0.03996627777814865
49,0.045509714633226395,0.04010184854269028
50,0.04536189138889313,0.03975330665707588
51,0.04493900015950203,0.03961014002561569
52,0.04493995010852814,0.03980155289173126
53,0.04512379318475723,0.03925767168402672
54,0.044701799750328064,0.03956727311015129
55,0.044477999210357666,0.03911903500556946
56,0.04442860186100006,0.038995712995529175
57,0.044199246913194656,0.03952055796980858
58,0.04444149136543274,0.03909285366535187
59,0.04408727586269379,0.03883262351155281
60,0.04390094801783562,0.03823210299015045
61,0.04364977777004242,0.03882176801562309
62,0.043621379882097244,0.0386333242058754
63,0.04377943277359009,0.03841964527964592
64,0.04354323819279671,0.03851502761244774
65,0.043270889669656754,0.03791113570332527
66,0.04302467405796051,0.03818930312991142
67,0.04307788982987404,0.03830796107649803
68,0.04321543499827385,0.0381910502910614
69,0.04298017919063568,0.03811981528997421
70,0.04277338460087776,0.038190774619579315
71,0.042703546583652496,0.037799786776304245
72,0.04262853413820267,0.03825653716921806
73,0.04275776073336601,0.03747064992785454
74,0.0425671711564064,0.03803800418972969
75,0.0424395315349102,0.03752526640892029
76,0.04212692379951477,0.0374000146985054
77,0.042243748903274536,0.03752225264906883
78,0.042287010699510574,0.03729797899723053
79,0.04206184670329094,0.037590235471725464
80,0.04211707040667534,0.037482600659132004
81,0.04176643118262291,0.03735172748565674
82,0.041857559233903885,0.037607282400131226
83,0.04194137454032898,0.0370074026286602
84,0.041816163808107376,0.03725020959973335
85,0.04169083386659622,0.03717841953039169
86,0.041392967104911804,0.03662664815783501
87,0.0414605550467968,0.03708058223128319
88,0.04154397174715996,0.03664372116327286
89,0.041372932493686676,0.03683212026953697
90,0.04130380600690842,0.03678051009774208
91,0.04097266122698784,0.03639141470193863
92,0.04118763282895088,0.0368596687912941
93,0.041244592517614365,0.03660116344690323
94,0.04105827584862709,0.036590296775102615
95,0.04099654778838158,0.03677738830447197
96,0.0407433845102787,0.03599898889660835
97,0.04078467935323715,0.0367441289126873
98,0.04092419520020485,0.03625606372952461
99,0.04075642302632332,0.03655548393726349
100,0.04075855016708374,0.036245204508304596
101,0.04042072594165802,0.03602655604481697
102,0.04064023494720459,0.036595817655324936
103,0.0407206229865551,0.036186203360557556
104,0.040518440306186676,0.03603865206241608
105,0.04041669890284538,0.036135200411081314
106,0.04018370062112808,0.03588983044028282
107,0.04028739407658577,0.036311667412519455
108,0.04039178788661957,0.036019615828990936
109,0.0403815433382988,0.03618741035461426
110,0.04023563861846924,0.03620602563023567
111,0.03987256437540054,0.03547113388776779
112,0.039956334978342056,0.03594321012496948
113,0.04018353670835495,0.03536316379904747
114,0.04008547589182854,0.035880956798791885
115,0.04003230854868889,0.03593999147415161
116,0.03967898339033127,0.035301316529512405
117,0.039790064096450806,0.03567768633365631
118,0.03997392579913139,0.035619672387838364
119,0.0399053692817688,0.03610864281654358
120,0.039681095629930496,0.03542063385248184
121,0.03942009434103966,0.03518853336572647
122,0.03954268619418144,0.03569626435637474
123,0.03969021886587143,0.03550104424357414
124,0.039553020149469376,0.03546970710158348
125,0.039463356137275696,0.0354570597410202
126,0.0391845628619194,0.03490808978676796
127,0.039362359791994095,0.0356307290494442
128,0.03951743617653847,0.035182129591703415
129,0.03932474926114082,0.03554844111204147
130,0.03938748687505722,0.0355527438223362
131,0.039008114486932755,0.03480507805943489
132,0.03915081545710564,0.03526073694229126
133,0.039281800389289856,0.03523847088217735
134,0.03916766494512558,0.035251908004283905
135,0.039217378944158554,0.03547082096338272
136,0.038904279470443726,0.034759022295475006
137,0.039000775665044785,0.03508048877120018
138,0.039124373346567154,0.034987881779670715
139,0.03909200057387352,0.03523183614015579
140,0.03894732519984245,0.03496174514293671
141,0.03868291154503822,0.034642111510038376
142,0.03880849480628967,0.03504360467195511
143,0.03880869969725609,0.03497326374053955
144,0.03894419968128204,0.034906335175037384
145,0.038730405271053314,0.03493853285908699
146,0.03851122409105301,0.03445027768611908
147,0.0386020764708519,0.03477770835161209
148,0.0388132780790329,0.034681931138038635
149,0.0386471226811409,0.03496085852384567
150,0.038550958037376404,0.034491825848817825
151,0.038262903690338135,0.03434257209300995
152,0.038487207144498825,0.035002537071704865
153,0.03865234926342964,0.034617647528648376
154,0.03849862143397331,0.03446909412741661
155,0.03841337934136391,0.034935593605041504
156,0.03817567229270935,0.03418786823749542
157,0.03826926276087761,0.03460307419300079
158,0.03838715702295303,0.03436709940433502
159,0.03837018460035324,0.03429102897644043
160,0.038223668932914734,0.03440822660923004
161,0.037957001477479935,0.034116026014089584
162,0.038092080503702164,0.03473980724811554
163,0.0383758470416069,0.034467972815036774
164,0.038298409432172775,0.034271061420440674
165,0.03813411667943001,0.03434886038303375
166,0.037868380546569824,0.03412429988384247
167,0.03796957805752754,0.03460310399532318
168,0.03840490058064461,0.034272074699401855
169,0.03801938146352768,0.034158483147621155
170,0.03800232708454132,0.03404409810900688
171,0.037699148058891296,0.03385269269347191
172,0.037814926356077194,0.03433873504400253
173,0.03791984170675278,0.03416968137025833
174,0.037871211767196655,0.03433918207883835
175,0.03777581825852394,0.03430942818522453
176,0.03757459297776222,0.03361345827579498
177,0.03777668625116348,0.034162361174821854
178,0.037925105541944504,0.0339866504073143
179,0.03787718713283539,0.03418288007378578
180,0.03778265044093132,0.033891044557094574
181,0.037443291395902634,0.03390246629714966
182,0.03757115826010704,0.03385961055755615
183,0.03785543143749237,0.033831506967544556
184,0.03752898424863815,0.03381625562906265
185,0.037645116448402405,0.03380383178591728
186,0.037280354648828506,0.033626701682806015
