epoch,loss,val_loss
0,0.15228769183158875,0.0698414221405983
1,0.055204879492521286,0.041662245988845825
2,0.034699276089668274,0.028308259323239326
3,0.023722583428025246,0.019508272409439087
4,0.01919439621269703,0.016075003892183304
5,0.016297727823257446,0.01979782246053219
6,0.015265436843037605,0.019904451444745064
7,0.014208057895302773,0.012610938400030136
8,0.01336763147264719,0.012614918872714043
9,0.011510796844959259,0.01080275047570467
10,0.01184806041419506,0.009797058068215847
11,0.010020425543189049,0.00816613994538784
12,0.010881967842578888,0.011304275132715702
13,0.010906431823968887,0.00866802129894495
14,0.00845273956656456,0.007189678028225899
15,0.009230251424014568,0.007139583118259907
16,0.008344094268977642,0.007242200430482626
17,0.008464083075523376,0.008637706749141216
18,0.007626805920153856,0.006432521156966686
19,0.007366393692791462,0.013302838429808617
20,0.007791030220687389,0.006365133915096521
21,0.006460984703153372,0.005344646517187357
22,0.007293062284588814,0.004988114815205336
23,0.006445368751883507,0.006622515618801117
24,0.006242705043405294,0.005034737754613161
25,0.005893049295991659,0.009343606419861317
26,0.006119376514106989,0.006225349381566048
27,0.006931980140507221,0.0052849468775093555
28,0.005112340208142996,0.006652002222836018
